mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,rms_energy,spectral_contrast,instrument,filename
-443.250000,131.238708,-25.447475,30.543634,-9.209808,1.281015,-5.346013,3.367445,-1.716689,-12.293260,-14.285513,9.790995,22.682251,1533.091156,1680.804263,3021.936599,0.101743,0.006791,26.470942,violin,040__[vio][nod][cla]2182__2.wav
-441.005585,116.716454,-6.154359,42.526878,-2.269650,8.553223,-2.081752,-2.773630,-0.459910,9.601796,12.663797,10.853530,-6.741691,1606.145027,1772.017635,3231.222769,0.098261,0.013151,26.643195,violin,040__[vio][nod][cla]2182__3.wav
-251.954697,156.609482,-39.732433,28.186741,-10.850475,-10.883006,-6.171148,-5.602768,-2.043871,-19.797022,-14.053135,-30.792683,-8.985213,1327.953860,1441.521533,2655.375225,0.092559,0.075730,29.404855,violin,042__[vio][nod][cla]1687__1.wav
-222.290359,163.844772,-38.714378,28.026596,-8.716326,-9.835906,5.516647,-4.025119,-2.226785,-19.666765,-0.624520,-8.228738,0.095413,1276.818656,1346.275945,2351.508601,0.095527,0.093688,28.863156,violin,042__[vio][nod][cla]1687__2.wav
-247.512390,143.883301,-71.485329,5.412643,-18.766027,-16.068096,-12.774797,-4.914032,1.147197,-0.084898,12.459074,-6.356238,-8.134118,1442.082263,1287.640708,2449.070575,0.098077,0.064562,27.629868,violin,042__[vio][nod][cla]1687__3.wav
-278.580109,152.590652,-35.316036,37.982658,0.190046,0.911524,-0.448433,1.262478,-4.179141,2.450202,0.138850,6.980410,2.216187,1317.381280,1424.594064,2545.224609,0.076465,0.048987,25.384420,violin,044__[vio][nod][cla]2186__1.wav
-230.696259,160.934631,-36.561646,39.283535,0.753873,7.110166,1.141352,1.639356,-5.887190,1.708432,-5.825821,2.871112,3.524305,1255.265539,1421.143341,2431.678373,0.069325,0.059630,24.826559,violin,044__[vio][nod][cla]2186__2.wav
-405.250549,67.981483,-35.271702,14.757820,0.243279,19.260817,31.496479,26.665918,-3.357286,-1.216990,6.647702,21.608778,-5.961270,2298.063644,1901.713365,3898.420786,0.147202,0.025098,28.709598,violin,044__[vio][nod][cla]2186__3.wav
-337.263550,74.938744,-48.122505,14.951999,-16.670559,-19.868238,-25.009436,2.701417,-8.183455,-9.404742,-20.479031,5.068964,19.250124,2076.255102,1891.642092,3702.385817,0.121319,0.020105,28.196978,violin,045__[vio][nod][cla]2173__1.wav
-342.426636,70.087997,-53.219471,14.219025,-22.129440,-27.262520,-29.078613,-1.355930,0.850568,4.595971,-12.849098,0.953221,5.224433,2133.409423,1868.233305,3720.357760,0.127802,0.023815,29.564196,violin,045__[vio][nod][cla]2173__2.wav
-292.160370,73.275589,-50.592098,10.978587,-18.601278,-19.507345,-24.163008,5.642434,-4.365609,-0.766608,1.579205,27.146803,15.944644,2301.566811,1938.340352,3903.141526,0.159995,0.028894,27.911949,violin,045__[vio][nod][cla]2173__3.wav
-400.618927,133.864532,-10.972524,49.721306,-8.441381,-7.739554,-5.535583,2.356538,-10.852376,-20.332567,-17.266207,-0.450889,4.153337,1434.256673,1652.567889,2877.995418,0.087609,0.014641,25.469098,violin,050__[vio][nod][cla]2155__2.wav
-310.504639,160.707275,-33.296173,59.369026,1.048501,-14.153609,-2.797150,-4.159161,-7.229645,-11.960755,-9.064065,-11.156558,-5.528116,1208.849709,1359.595239,2528.991887,0.069137,0.040684,25.313182,violin,050__[vio][nod][cla]2155__3.wav
-244.088608,126.059402,-5.257626,31.989693,-5.034503,2.452066,-7.873635,3.635113,-1.461232,1.593409,-8.683859,-1.385242,-4.157711,1626.741324,1895.755028,3291.432918,0.070068,0.048579,23.667493,violin,058__[vio][nod][cla]2174__1.wav
-286.591187,87.974854,-35.567516,12.937041,-12.570497,-4.754111,-4.041961,10.646166,-1.102859,-1.392242,-7.576424,4.765193,5.272480,2280.579081,2071.462614,4179.511907,0.136373,0.021662,24.220150,violin,058__[vio][nod][cla]2174__2.wav
-293.027039,114.138359,-38.762764,9.276473,-13.553143,-4.287720,-6.238998,0.509863,-5.458604,-0.309377,0.435765,7.066387,3.314041,1999.019847,1917.872866,3662.549392,0.130514,0.019888,24.043650,violin,058__[vio][nod][cla]2174__3.wav
-94.128555,82.370811,3.956550,47.315796,4.486494,13.861394,5.627735,0.815238,-5.671609,-7.036295,-14.180560,-1.862659,-0.882415,2239.702607,2417.400740,4891.267090,0.099196,0.200133,27.104621,violin,064__[vio][nod][cou_fol]2187__1.wav
-432.920197,92.803696,-52.968548,23.783054,-10.118201,-16.104162,-2.293991,0.604076,-9.084810,-9.769946,-19.194771,-5.909877,4.192091,1511.804936,1574.914256,2857.704515,0.069963,0.017975,29.091181,violin,074__[vio][nod][cla]2159__1.wav
-368.035034,29.981604,-48.653618,12.885792,-24.346653,-7.789069,-2.295422,11.477097,0.262371,3.527944,-1.416609,20.883446,26.547537,2488.897590,1903.455812,4179.180627,0.148193,0.032683,29.032044,violin,074__[vio][nod][cla]2159__2.wav
-434.873627,50.629086,-44.009792,-5.408082,-0.039962,12.328874,13.791368,-4.725009,-24.945129,-5.094902,26.644064,36.557858,11.195680,2460.480216,2227.949776,4663.843337,0.134063,0.020929,29.923973,violin,074__[vio][nod][cla]2159__3.wav
-250.437836,145.362000,-26.574888,35.236164,3.401829,-4.178926,-6.932455,-0.660287,-8.519402,-4.868840,-0.210915,1.955885,-4.880202,1380.970757,1614.008916,2653.718825,0.072867,0.046454,24.495218,violin,077__[vio][nod][cla]2166__1.wav
-219.713364,131.451202,-19.184698,33.772915,2.035062,2.074909,-4.009703,-1.604103,-7.647058,1.077597,-4.754044,1.319738,-5.298574,1598.973702,1855.563416,3184.181002,0.088236,0.050522,24.270089,violin,077__[vio][nod][cla]2166__2.wav
-212.367340,150.023926,-26.903372,24.544468,-3.137604,0.945662,-9.149970,-6.327702,-14.221269,-9.205949,-8.142037,2.561507,-7.868757,1426.107106,1645.371315,2766.354041,0.080022,0.055754,22.375996,violin,077__[vio][nod][cla]2166__3.wav
-221.808624,142.219147,-20.673944,28.973383,-7.598168,-5.926736,-8.161808,2.565322,-6.068893,-7.952653,1.517451,10.791649,-1.329140,1371.071843,1653.139002,2619.514160,0.069798,0.061440,24.310791,violin,082__[vio][nod][cla]2165__1.wav
-222.597565,112.397385,-8.131557,33.265045,4.098503,5.886871,-1.342198,5.672424,2.654616,2.072366,-10.133946,4.063605,3.914529,1930.771016,2122.982718,3919.705529,0.119790,0.047881,25.503064,violin,082__[vio][nod][cla]2165__2.wav
-200.509338,126.229073,-21.491629,33.698399,1.281859,1.591957,-2.180076,4.589987,-1.014188,2.388230,0.697593,5.280445,-6.261847,1601.798775,1837.014453,3124.136493,0.084747,0.071262,25.123905,violin,082__[vio][nod][cla]2165__3.wav
-407.558685,48.522770,-27.763727,24.773291,-12.021265,2.223430,14.327617,19.487062,5.844854,1.420223,-6.780795,12.547282,19.580816,2750.400461,2129.264162,4619.534630,0.183905,0.010208,26.306107,violin,084__[vio][nod][cla]2149__1.wav
-256.535614,90.068420,-27.825111,27.240520,-16.403908,2.468639,-7.945683,-3.541371,-11.075141,-0.687935,-15.601910,-4.339397,-11.660026,2423.175936,2135.718677,4474.765249,0.174850,0.035135,28.486187,violin,084__[vio][nod][cla]2149__2.wav
-268.176025,92.357529,-14.496364,33.111866,-8.462309,5.454769,-2.507718,4.850568,-11.013836,-3.006063,-12.554612,2.050688,0.918895,2313.222236,2177.278663,4512.199895,0.151893,0.031398,28.103778,violin,084__[vio][nod][cla]2149__3.wav
-289.383362,100.799446,-12.815721,34.386292,-6.696480,4.261028,-3.815163,11.948595,2.253928,0.517491,-1.279945,0.147059,3.630986,2079.563917,2022.598986,4111.185397,0.111546,0.034976,26.430628,violin,093__[vio][nod][cla]2180__1.wav
-231.496048,123.740280,-36.125828,31.700954,-15.965650,-4.390465,-6.121405,1.007938,-3.819278,-0.828930,-3.106868,1.835662,-4.114075,1763.143419,1719.924309,3363.983248,0.097104,0.047266,25.078109,violin,093__[vio][nod][cla]2180__2.wav
-276.758667,129.367249,-34.499294,37.690254,-16.666307,-6.490318,-4.281906,3.532426,-0.217057,4.247417,-8.911236,-4.439713,3.701535,1639.511646,1678.174134,3249.608812,0.083725,0.033182,24.920049,violin,093__[vio][nod][cla]2180__3.wav
-80.630859,98.945923,-13.939703,36.858303,3.117155,9.381504,-6.949132,4.336586,2.970647,10.183833,3.609708,3.469679,-11.003726,2029.799724,2195.545929,4233.262094,0.095662,0.133918,24.511398,violin,094__[vio][nod][cou_fol]2192__1.wav
-87.017426,92.857178,-7.526758,36.701412,5.364920,16.807800,8.497959,17.049650,-0.745383,-11.027524,-14.887186,4.813153,6.554827,2120.114845,2277.347846,4398.653658,0.110149,0.145588,24.781198,violin,094__[vio][nod][cou_fol]2192__2.wav
-91.870331,98.141571,-10.979676,38.155910,4.653123,10.398257,-3.626110,8.097396,6.799757,13.654618,-1.409393,-4.540466,-11.497940,1991.271277,2203.998854,4165.018404,0.090614,0.131830,24.798013,violin,094__[vio][nod][cou_fol]2192__3.wav
-379.334229,147.512894,-25.940275,52.154011,-1.720812,-1.760054,-8.793638,-9.631439,-1.311753,-0.092614,-13.246295,0.975686,1.230880,1007.201589,1323.409209,2009.544772,0.041710,0.031435,28.628110,violin,099__[vio][nod][cla]2172__1.wav
-313.440735,139.578278,-32.532764,44.999088,-5.711599,-4.676532,-10.146986,-0.023439,-8.553108,-1.663841,-17.348042,7.823059,-1.810749,1336.734592,1511.436896,2647.176044,0.062230,0.032424,28.314923,violin,099__[vio][nod][cla]2172__2.wav
-326.712921,135.253036,-41.840767,43.726818,-5.182605,-6.629939,-17.149698,-4.721406,-4.386781,1.813753,-20.756029,-1.766419,-9.709169,1558.201987,1593.393790,3040.488281,0.089757,0.018516,26.006376,violin,099__[vio][nod][cla]2172__3.wav
-514.862305,150.974518,8.330304,45.475075,7.400122,14.729902,2.085869,0.617768,2.504670,-1.979033,-5.766023,-0.476392,1.788105,910.540877,1370.540606,1626.253756,0.048652,0.008270,26.045450,violin,100__[vio][nod][cla]2183__1.wav
-565.729248,167.448395,13.303884,38.506721,7.443747,14.027148,4.661268,-12.793816,-11.850754,-3.574332,-2.979504,13.108307,9.918959,756.714403,1236.758636,1184.657452,0.041241,0.005469,25.903184,violin,100__[vio][nod][cla]2183__2.wav
-523.108032,122.440834,-19.099089,44.315090,-2.505405,7.235039,1.084507,-2.990109,3.049252,1.450247,-1.960110,6.813104,1.804874,1361.054518,1611.188613,2766.685322,0.077291,0.005241,26.928104,violin,100__[vio][nod][cla]2183__3.wav
-280.950226,119.285126,-1.294586,21.263889,-10.547153,-3.660689,-3.445138,6.839324,-7.923261,-5.749634,-10.181669,4.949597,-3.267307,1802.352103,1975.088105,3445.726600,0.104778,0.036104,26.603668,violin,103__[vio][nod][cla]2175__1.wav
-324.027222,167.149597,15.198616,23.579554,1.036978,3.805975,3.383274,7.435720,-0.106970,7.033250,-5.543861,3.381580,-2.852314,966.588621,1492.385222,1771.520057,0.045072,0.034769,24.209301,violin,103__[vio][nod][cla]2175__2.wav
-334.417358,109.358841,-67.038818,36.162395,-15.712586,-12.701592,-1.936379,0.851597,-8.751829,-10.131628,-7.478570,6.441484,15.817142,1861.087699,1500.010653,3212.919546,0.119464,0.024407,24.451469,violin,104__[vio][nod][cla]2158__1.wav
-338.601929,104.671333,-66.237366,37.040161,-13.212068,-14.652647,-8.761078,5.514987,-1.725126,-3.092930,-6.263492,-6.823576,-7.747001,2010.464461,1574.082463,3326.631423,0.149294,0.020863,24.527179,violin,104__[vio][nod][cla]2158__2.wav
-325.842834,124.616737,-50.865421,46.468380,-8.544683,-12.654173,-9.423249,-2.164958,-10.056806,-8.111469,-6.028123,-1.162658,-6.155571,1793.995565,1571.010308,3216.977727,0.134848,0.019308,24.547504,violin,104__[vio][nod][cla]2158__3.wav
-256.608032,98.948318,-17.642603,31.723482,1.630141,3.334287,-21.005304,-9.176717,-4.780218,-2.580071,-13.060344,-9.985853,-15.280170,1920.209563,2125.726834,3926.248310,0.087466,0.030402,25.128221,violin,105__[vio][nod][cla]2170__1.wav
-273.748383,99.325783,-15.556744,28.313923,-5.214897,4.304155,-21.760584,-16.678385,-8.468661,-0.501947,-11.631233,-10.578518,-16.318352,1893.171740,2132.954232,3940.824632,0.084390,0.025534,25.511703,violin,105__[vio][nod][cla]2170__3.wav
-185.620819,96.106987,-60.718140,41.848949,-15.662092,6.858708,-8.343895,-4.799737,-19.017502,-13.190225,-14.960659,-7.542374,-4.974984,2147.240253,1782.639012,3860.903320,0.140787,0.059883,26.710459,violin,108__[vio][nod][cou_fol]2193__1.wav
-167.905716,91.005722,-70.392227,36.437523,-15.393923,16.226297,-5.031893,-5.034370,-17.218674,-11.437915,-14.962161,-5.956282,-4.528795,2270.136013,1780.468451,4022.567984,0.161899,0.061461,26.995999,violin,108__[vio][nod][cou_fol]2193__2.wav
-178.175125,94.967682,-69.926582,36.037045,-14.229389,18.884579,-2.361557,-3.774744,-11.651388,-5.848849,-14.069553,-3.120441,-1.119309,2233.866400,1770.409380,3953.578914,0.166110,0.056288,27.442073,violin,108__[vio][nod][cou_fol]2193__3.wav
-296.230377,92.074455,-2.388450,23.329651,-9.035402,-6.570480,-15.374999,-7.410184,-9.368048,-0.438291,-11.130435,-10.231288,-16.883839,2184.293765,2362.331507,4583.507925,0.119092,0.017604,26.006263,violin,110__[vio][nod][cla]2210__1.wav
-304.249084,105.010910,-5.649149,20.208002,-12.904057,-11.155337,-13.675202,-9.185348,-12.486799,-1.741221,-11.574893,-7.301388,-10.737588,1948.659540,2176.066710,3916.475548,0.104421,0.019225,26.153695,violin,110__[vio][nod][cla]2210__2.wav
-297.924469,96.718689,-4.580043,23.892096,-10.943450,-10.779024,-13.626781,-11.662346,-18.242378,1.094915,-5.868568,-6.642138,-17.740021,2102.164229,2271.100374,4194.419509,0.121883,0.018321,25.294142,violin,110__[vio][nod][cla]2210__3.wav
-391.100128,121.408646,14.231570,17.152466,-22.348446,-5.420186,-16.396078,-17.951862,-9.048403,8.633572,-12.251595,-25.019930,2.508913,1952.666793,2148.547343,4002.939641,0.141369,0.015562,28.056516,violin,114__[vio][nod][cla]2184__1.wav
-425.553925,108.693161,-41.829651,10.195789,-9.087564,11.963898,-4.989036,-5.471139,-14.375732,-11.317032,2.885794,12.267460,2.457633,2029.907698,1938.118703,4000.289401,0.148141,0.008376,28.086827,violin,114__[vio][nod][cla]2184__2.wav
-325.018402,138.401077,-27.188368,19.647127,-12.350196,-0.067310,-10.020494,-2.147115,-4.816679,-1.386308,-2.883879,3.630887,8.287622,1534.413801,1639.580159,2887.768179,0.087230,0.020225,25.263211,violin,114__[vio][nod][cla]2184__3.wav
-195.731155,95.799789,-37.208900,17.622623,-19.704884,-9.551563,-18.788900,-3.568840,-6.689281,-17.631704,-13.534009,-5.979868,-0.312554,1922.028716,1908.694343,3682.012094,0.101146,0.076998,25.687463,violin,115__[vio][nod][cla]2150__1.wav
-190.509674,105.092842,-33.257271,19.653717,-20.607801,-9.683377,-17.706377,-2.939921,-2.821200,-16.823692,-15.771569,-5.850779,-3.337111,1896.746070,1889.126123,3702.634277,0.098362,0.077528,25.231340,violin,115__[vio][nod][cla]2150__2.wav
-231.352554,70.130432,-29.284199,21.812462,-17.856609,-0.252702,-11.195827,3.180161,1.308366,-4.950501,-17.616529,-5.659308,-3.460697,2302.327879,2131.340023,4460.685847,0.126750,0.054008,27.720424,violin,115__[vio][nod][cla]2150__3.wav
-373.909668,151.869629,-23.312778,20.335262,-5.840527,-6.105482,-5.631374,-10.023238,-14.516329,-15.365161,-18.145597,-1.713558,-1.144325,1377.301241,1646.991674,2730.575796,0.081073,0.015795,27.569032,violin,116__[vio][nod][cla]2164__1.wav
-222.657593,136.935226,-31.059032,17.303406,0.207872,-3.243217,-7.453968,-9.772126,-9.784017,-2.431883,-13.160915,-10.534490,-17.929720,1714.092633,1889.211653,3326.714243,0.113965,0.052934,27.481665,violin,116__[vio][nod][cla]2164__2.wav
-221.906967,132.417389,-31.271198,27.234739,-6.485568,-6.644621,-4.782407,-3.094278,-5.400571,-1.992620,-1.133567,3.381116,-5.275289,1644.231412,1707.918093,3005.455416,0.106096,0.048075,25.869309,violin,116__[vio][nod][cla]2164__3.wav
-362.875275,141.186661,-10.065974,28.215328,1.575642,2.703375,5.415056,13.477669,2.483363,-7.229963,-16.028214,4.725397,6.678414,1369.892159,1605.439921,2544.727689,0.067976,0.020935,24.469710,violin,120__[vio][nod][cla]2181__1.wav
-377.130219,97.927284,9.318563,36.299091,-0.244884,-2.867226,-0.604569,12.735665,15.735656,25.597198,-1.079350,-19.946783,-21.445908,1879.778127,1871.372300,3500.884728,0.111666,0.030089,28.822583,violin,121__[vio][nod][cla]2161__2.wav
-313.092560,85.358665,-11.954262,32.110550,1.462153,-0.995621,-1.831154,5.352934,-10.697209,-9.087148,-20.185284,9.555837,17.826210,2214.263775,1978.765200,4040.457106,0.134461,0.040221,28.360442,violin,121__[vio][nod][cla]2161__3.wav
-324.259918,169.063461,9.639491,44.832317,-4.600247,0.134560,-8.930997,-9.055048,-9.470137,6.813713,-5.225463,10.159242,5.595521,1095.381632,1511.311414,2258.253268,0.061445,0.027528,25.119835,violin,122__[vio][nod][cla]2176__1.wav
-470.088898,66.164124,-10.490433,35.152630,-4.791369,7.258444,2.076248,10.465291,0.719452,-0.952710,-10.524712,5.328315,14.643642,2310.228590,2173.729757,4522.469576,0.107106,0.012401,27.169874,violin,122__[vio][nod][cla]2176__3.wav
-278.305267,117.827286,-26.935116,25.565977,-6.836767,-6.675562,-15.887835,-6.120683,-6.956748,2.894070,-3.677306,-3.715338,-11.319291,1718.320745,1820.957103,3265.924354,0.097179,0.032479,27.649622,violin,123__[vio][nod][cla]2167__1.wav
-317.243561,153.908218,-22.923479,40.442978,3.844078,2.751022,-1.617848,-0.595750,-1.520281,-1.307056,-8.365828,0.327024,-6.223140,1184.343725,1455.729567,2351.425781,0.061925,0.031338,26.545962,violin,123__[vio][nod][cla]2167__2.wav
-429.412048,44.993752,-32.884617,13.078649,-19.203804,-2.011812,5.375019,19.802856,-8.088443,-14.685288,3.803276,36.147457,24.267199,2672.257220,2102.180640,4839.753042,0.178658,0.013273,27.175465,violin,123__[vio][nod][cla]2167__3.wav
-441.041290,93.984589,-14.405424,48.649040,5.724878,11.715553,-1.019108,10.824010,6.917215,-0.976476,2.623719,6.781202,5.734020,1616.200468,1928.839887,3306.671800,0.088755,0.008690,27.625060,violin,125__[vio][nod][cla]2151__1.wav
-278.358398,136.222214,-5.227651,36.548634,-1.400381,2.005023,-11.297956,-1.261923,-3.788289,-1.914235,-2.739835,1.495057,-8.047532,1400.600683,1799.828017,2887.271259,0.065208,0.035784,25.907144,violin,125__[vio][nod][cla]2151__2.wav
-437.694031,125.415710,-23.899704,37.461952,0.288316,3.560160,-1.286576,3.979312,1.409317,3.046131,-5.470879,8.597106,8.924436,1217.167694,1539.790544,2412.712590,0.061918,0.012708,27.374244,violin,126__[vio][nod][cla]2185__1.wav
-429.101227,170.901108,-25.336945,44.674767,0.441267,3.772155,-0.135898,2.334722,2.416160,-0.176814,-5.511955,5.813390,1.525583,957.037724,1305.918708,1965.401705,0.044896,0.011255,24.881956,violin,126__[vio][nod][cla]2185__2.wav
-445.802155,165.487534,-22.270035,43.649376,5.805971,5.669974,2.873958,4.667087,2.608473,5.680927,-1.781603,5.261941,-3.014170,961.978543,1338.712543,1992.980769,0.046004,0.010341,25.480120,violin,126__[vio][nod][cla]2185__3.wav
-193.684555,127.376816,-32.659489,59.516750,3.769480,14.525111,-2.101027,-13.165563,-12.124567,-4.344005,-0.016647,11.552588,-0.145058,1505.548099,1574.309120,3088.855168,0.097472,0.107852,29.595570,violin,128__[vio][nod][cou_fol]2197__1.wav
-194.065170,125.474503,-50.190704,40.237869,-8.717142,5.257720,-12.900723,-20.367346,-13.699833,-12.280225,-11.817021,-3.355399,-9.033934,1521.590003,1545.404942,2880.645658,0.084446,0.088227,27.392195,violin,128__[vio][nod][cou_fol]2197__2.wav
-181.798950,109.433533,-55.414860,35.940819,-16.808590,1.673428,-13.058968,-20.821779,-16.596386,-11.785049,-10.158442,0.949369,-3.079189,1692.953262,1607.093039,3255.489032,0.089213,0.111485,27.412435,violin,128__[vio][nod][cou_fol]2197__3.wav
-351.745789,131.302673,-27.936432,69.676140,-2.416003,-2.829018,-3.320244,-1.599531,-4.884831,-5.091437,3.262758,0.998058,-0.591515,1771.334344,1591.243421,3300.046199,0.144967,0.022552,26.086267,violin,130__[vio][nod][cla]2154__1.wav
-405.909424,117.296440,-35.131069,56.954342,2.556291,-7.609251,-0.264436,1.520322,0.108226,3.038451,-1.690068,2.210818,3.935864,1672.234454,1767.499928,3289.859337,0.084706,0.008376,23.622980,violin,130__[vio][nod][cla]2154__3.wav
-241.766434,143.665421,-37.153309,36.070087,-7.218134,-1.929260,-11.563344,-6.982105,-3.511638,-7.527658,-13.292950,-6.693121,-10.287583,1418.302040,1525.650941,2682.788649,0.076251,0.052471,26.370317,violin,133__[vio][nod][cla]2168__1.wav
-281.621765,131.358215,-30.817329,31.582569,-12.283877,-9.931329,-18.148140,-11.124147,-10.697519,-2.507672,-8.460994,-2.680420,-13.110378,1532.924251,1631.925253,2938.785306,0.081911,0.038798,27.913208,violin,133__[vio][nod][cla]2168__3.wav
-346.309662,138.256760,-32.118347,63.893600,-10.978388,-7.503591,-4.985026,1.557087,-2.090492,1.018851,-3.255873,-16.664366,-17.792372,1619.585343,1468.380997,3053.987943,0.134743,0.028423,25.704486,violin,134__[vio][nod][cla]2156__1.wav
-382.852173,125.986954,-52.778088,46.765480,9.568658,11.854583,15.233891,14.004586,-6.290880,-16.109436,-7.453162,6.539950,6.603547,1752.542914,1520.990848,3096.308969,0.151164,0.013855,25.118647,violin,134__[vio][nod][cla]2156__2.wav
-305.799774,152.604538,-60.229794,53.921391,-3.472229,-2.584378,3.302060,5.368784,-4.357853,-2.598113,-1.379953,-5.996537,-0.563471,1586.048428,1418.643349,2955.929049,0.117326,0.029117,24.007199,violin,134__[vio][nod][cla]2156__3.wav
-128.979919,45.334797,-51.532497,1.000637,-9.921459,-0.314481,-17.819881,3.250218,-5.653795,-6.634904,-10.003152,-4.395521,-8.220958,3027.263939,2264.694588,5491.215257,0.197998,0.103139,24.417606,violin,135__[vio][nod][cou_fol]2199__1.wav
-120.217896,47.122852,-52.644043,0.275718,-11.387602,-4.094092,-21.137064,-4.515638,-12.494286,-7.470717,-5.464788,3.730358,-4.525236,2894.079468,2278.444177,5343.629995,0.180942,0.111551,24.646132,violin,135__[vio][nod][cou_fol]2199__2.wav
-122.484512,44.504604,-52.897804,3.963432,-11.491380,-1.807912,-21.944475,-3.307543,-14.354057,-10.791091,-3.459519,1.990180,-1.295731,2989.516009,2263.085757,5477.715595,0.195316,0.098966,24.143249,violin,135__[vio][nod][cou_fol]2199__3.wav
-133.296783,164.933929,-107.701324,66.750031,-4.088526,1.284460,1.972960,-13.484406,-5.029663,-9.131943,-4.663266,3.144307,-13.603659,1831.359596,1262.552155,3045.871582,0.170579,0.138873,26.125256,violin,137__[vio][nod][cou_fol]2190__1.wav
-134.374130,162.976028,-102.683662,67.335442,-4.659720,-4.953385,-2.613891,-8.126290,-7.946588,-10.449930,-5.425847,1.009854,-10.656675,1830.591927,1260.353558,2992.618314,0.178208,0.146905,26.033335,violin,137__[vio][nod][cou_fol]2190__2.wav
-131.854874,167.184204,-105.648918,69.133560,-5.941044,-2.954697,-0.930250,-11.172033,-7.820495,-13.776913,-11.183658,-4.194174,-10.944764,1783.362504,1257.256096,3042.641602,0.160581,0.149144,26.571795,violin,137__[vio][nod][cou_fol]2190__3.wav
-391.743805,96.833862,-38.565498,23.039837,-4.821224,-7.292533,-25.094479,-14.029864,-6.755849,-1.927109,-7.419614,-1.062111,-8.118324,1752.738044,1840.222146,3267.166654,0.084153,0.014043,26.273257,violin,140__[vio][nod][cla]2169__1.wav
-375.715179,64.253456,-40.229408,16.216953,-12.381750,-5.783496,-17.994566,-3.392411,-0.778856,-0.882487,-7.256680,0.679950,-2.731941,2504.882087,2070.343165,4471.203989,0.170189,0.014569,28.119559,violin,140__[vio][nod][cla]2169__2.wav
-354.972382,70.838089,-36.178238,13.758030,-9.146466,-15.411027,-27.910566,-19.402081,-6.381752,-2.401333,-4.542080,9.438180,6.897267,2031.647144,1963.520165,3779.242788,0.106434,0.027281,28.791249,violin,140__[vio][nod][cla]2169__3.wav
-305.673553,71.311417,-20.827780,33.179447,-13.297560,6.941236,-2.349429,6.810215,11.129402,17.953989,-11.633471,-17.761230,-11.995302,2679.862394,2093.059710,4762.730431,0.184983,0.030011,26.788296,violin,143__[vio][nod][cla]2147__1.wav
-388.747833,57.670849,-41.960209,17.111305,-28.187914,-18.070320,-11.380799,0.693218,-13.877283,-13.915301,-18.189976,6.608674,11.130820,2308.656931,1965.467251,3967.078576,0.126239,0.020146,28.911452,violin,148__[vio][nod][cla]2177__3.wav
-338.957031,103.760956,-52.540340,9.326645,-21.470533,-7.687609,-23.123877,-13.383469,-2.303486,-9.739415,-6.036512,12.101525,5.004582,1808.075918,1788.305271,3311.061261,0.098347,0.015017,26.588608,violin,153__[vio][nod][cla]2152__1.wav
-187.837296,78.360725,-48.569557,8.259125,-28.824253,-10.880593,-29.776941,-10.989713,-6.679604,-9.997600,-8.400340,6.355012,2.045770,2223.639779,2042.597817,4347.553711,0.116504,0.060553,25.485497,violin,153__[vio][nod][cla]2152__3.wav
-316.104187,78.484009,-23.216764,17.027901,-7.268859,-9.543715,-23.843618,-10.425924,-4.023617,-6.372520,-0.404084,10.755439,-9.623864,2286.905136,2253.601032,4572.906964,0.133455,0.017713,26.913244,violin,155__[vio][nod][cla]2171__1.wav
-330.155457,67.253365,-23.050879,29.123951,-11.911817,0.202744,-13.768382,-6.529287,-21.828632,-7.943144,-7.459639,13.975330,23.904545,2034.211251,2006.152122,3831.999136,0.090155,0.037585,27.041796,violin,171__[vio][nod][cou_fol]2195__1.wav
-307.638824,77.463104,-29.785145,36.821136,-5.985758,1.122842,-20.166943,-1.436470,-19.051712,-11.932343,-21.874916,-3.837696,-0.308261,1853.510915,1901.313297,3476.784105,0.079928,0.041831,27.983139,violin,171__[vio][nod][cou_fol]2195__2.wav
-358.202301,93.933952,-15.449102,37.580868,-7.402830,-6.012242,-7.149501,2.644103,-16.426683,-13.724940,-15.103318,-0.647681,-1.706323,1626.427602,1907.203333,3160.577299,0.049181,0.029206,27.025981,violin,171__[vio][nod][cou_fol]2195__3.wav
-226.325211,101.353043,-6.522982,47.262383,16.136820,6.071023,22.278503,-4.121947,-7.310223,13.287989,7.990883,13.398704,1.877976,1643.982292,2025.221653,3491.608887,0.058797,0.089746,29.211294,violin,178__[vio][nod][cou_fol]2196__1.wav
-204.682877,123.662773,-15.126471,37.696468,21.753132,8.485993,19.795507,-4.236460,-4.923658,9.466784,-5.378382,6.476716,-3.334276,1305.799486,1830.588920,2834.597731,0.038758,0.127781,28.364060,violin,178__[vio][nod][cou_fol]2196__3.wav
